High attention,Random,Matched random
-0.1520999999999999,-0.01698999999999995,-0.08967999999999998
-0.03463000000000005,-0.013490000000000002,-0.08640000000000003
-0.061919999999999975,-0.014519999999999977,-0.035030000000000006
-0.009529999999999927,-0.27164999999999995,-0.04464999999999997
-0.009749999999999925,-0.30289,-0.03908999999999996
-0.008499999999999952,-0.24695999999999996,-0.040119999999999933
-0.00817000000000001,-0.24724000000000002,-0.03516000000000008
-0.005369999999999986,-0.33209,-0.040470000000000006
-0.51339,-0.07961999999999991,-0.03977000000000008
-0.53623,-0.08035999999999999,-0.044540000000000024
-0.53186,-0.07076000000000005,-0.06938
-0.5162,-0.10129999999999995,-0.048130000000000006
-0.5128600000000001,-0.08830000000000005,-0.03699000000000008
-0.18574000000000002,-0.02090000000000003,-0.004269999999999996
-0.20540999999999998,-0.006290000000000018,-0.015539999999999998
-0.18697000000000008,-0.028229999999999977,-0.008550000000000058
-0.10126999999999997,-0.01762000000000008,-0.01983999999999997
-0.19405000000000006,-0.01092000000000004,-0.01422000000000001
-0.07909,-0.12785999999999997,0.004049999999999998
-0.06923000000000001,-0.12219999999999998,0.014759999999999995
-0.07326999999999995,-0.12729999999999997,-0.035479999999999956
-0.06011,-0.10673999999999995,-0.006269999999999998
-0.08361999999999992,-0.12703999999999993,0.008319999999999994
-0.0010099999999999554,-0.05379999999999996,-0.0025300000000000322
-0.0005100000000000104,-0.048290000000000055,-0.0015100000000000113
-7.00000000000145e-05,-0.048699999999999966,-0.0042000000000000925
-0.004730000000000012,-0.04035,-0.0030600000000000627
-0.017400000000000082,-0.04572999999999994,-0.0023300000000000542
0.027249999999999996,-0.005900000000000016,0.0033800000000000496
0.005580000000000029,-0.007040000000000046,-0.003269999999999995
0.014589999999999992,-0.009190000000000031,-0.00499000000000005
0.011350000000000082,-0.028629999999999933,0.0008100000000000884
0.021670000000000078,-0.01719000000000004,0.0036599999999999966
-0.44897,-0.0393,-0.07035000000000002
-0.56023,-0.08722999999999992,-0.05416999999999994
-0.2798999999999999,-0.07129999999999992,-0.012199999999999989
-0.31952,-0.08107999999999993,-0.06520999999999999
-0.56517,-0.0694999999999999,-0.08718999999999999
-0.21441999999999994,-0.40571,-0.10658000000000001
-0.21516999999999997,-0.5100199999999999,-0.11520999999999992
-0.20026,-0.42671000000000003,-0.11019000000000001
-0.07657999999999998,-0.3236,-0.013630000000000031
-0.10888999999999993,-0.37592000000000003,-0.10348000000000002
-0.59822,-0.07589000000000001,-0.02566999999999997
-0.5920300000000001,-0.08098000000000005,-0.029850000000000043
-0.55167,-0.10060999999999998,0.0010900000000000354
-0.6075699999999999,-0.07757999999999998,-0.03010999999999997
-0.5687099999999999,-0.08723999999999998,-0.008529999999999927
-0.0025800000000000267,0.003310000000000035,0.006599999999999939
0.00380999999999998,0.013299999999999979,-0.029939999999999967
0.0005499999999999394,-0.015800000000000036,-0.03769
-0.0020799999999999708,-0.012599999999999945,0.007220000000000004
-0.02729999999999999,-0.009929999999999994,0.006769999999999943
-0.20440999999999998,-0.37609,-0.11456999999999995
-0.22547000000000006,-0.35480999999999996,-0.08240999999999998
-0.19211999999999996,-0.36808,-0.08089000000000002
-0.16293999999999997,-0.35078,-0.04176000000000002
-0.13783999999999996,-0.36206999999999995,-0.014429999999999943
0.0037200000000000566,-0.01095999999999997,0.02524000000000004
0.03462999999999994,-0.00021999999999999797,0.03350999999999993
0.08507999999999993,0.0006800000000000139,0.09565999999999997
0.01976,-0.007269999999999999,0.04076000000000002
0.08294000000000001,-0.0050200000000000244,0.05408999999999997
-0.41193,-0.12101000000000006,-0.13782000000000005
-0.47219000000000005,-0.048410000000000064,-0.05327000000000004
-0.26017999999999997,-0.09322999999999992,-0.07037000000000004
-0.09874000000000005,-0.06836999999999993,-0.031789999999999985
-0.2954,-0.048740000000000006,-0.04440999999999995
-0.02257000000000009,-0.0013900000000000023,-0.031000000000000028
-0.31376000000000004,-0.0019099999999999673,-0.03442999999999996
-0.03530999999999995,-0.006680000000000019,-0.030399999999999983
-0.018529999999999935,-0.004170000000000007,-0.03127000000000002
-0.01638000000000006,-0.010850000000000026,-0.02960000000000007
-0.11739,-0.012870000000000048,-0.10825000000000007
-0.07352000000000003,-0.021090000000000053,-0.11875000000000002
-0.23938000000000004,-0.017920000000000047,-0.11664000000000008
-0.06403999999999999,-0.01256999999999997,-0.11743999999999999
-0.061329999999999996,-0.035229999999999984,-0.11806000000000005
-0.09557000000000004,-0.013589999999999991,-0.04666999999999999
-0.09372999999999998,-0.007850000000000024,-0.04137999999999997
-0.09081000000000006,-0.005580000000000029,-0.03534999999999999
-0.0716,-0.0028599999999999737,-0.029059999999999975
-0.09409000000000001,-0.0022400000000000198,-0.04300000000000004
-0.13373000000000002,-0.37188,-0.19082
-0.32304,-0.48756,-0.17134000000000005
-0.13818999999999992,-0.41685000000000005,-0.17540999999999995
-0.14446000000000003,-0.35011000000000003,-0.29923999999999995
-0.09454000000000007,-0.52435,-0.19388000000000005
-0.16022999999999998,-0.038880000000000026,-0.09569000000000005
-0.18825999999999998,-0.06114000000000008,-0.10111999999999999
-0.2197800000000001,-0.0857,-0.10020000000000007
-0.18383000000000005,-0.06387999999999994,-0.10265000000000002
-0.13424999999999998,-0.061840000000000006,-0.10636000000000001
-0.03686999999999996,-0.08465,-0.029079999999999995
-0.02424000000000004,-0.07003000000000004,0.003709999999999991
-0.04642999999999997,-0.09950999999999999,0.0013200000000000989
-0.28237999999999996,-0.10024999999999995,0.0005500000000000504
0.011140000000000039,-0.06280999999999992,0.018970000000000042
-0.20087,-0.15913,-0.06467999999999996
-0.12777000000000005,-0.16225,-0.06635000000000002
-0.1753300000000001,-0.17155999999999993,-0.25229
-0.06235999999999997,-0.15388000000000002,-0.04107000000000005
-0.07943,-0.14781,-0.03942000000000001
-0.11380000000000001,-0.012830000000000008,-0.052769999999999984
-0.08490999999999993,-0.013630000000000031,-0.09790999999999994
-0.10686000000000007,-0.01265000000000005,-0.05568000000000006
-0.13157000000000008,-0.012730000000000019,-0.05010000000000003
-0.6832100000000001,-0.01483000000000001,-0.05527000000000004
-0.01896999999999993,0.0037599999999999856,-0.03340999999999994
-0.015569999999999973,-0.0005499999999999394,-0.03005000000000002
-0.00026999999999999247,0.006800000000000028,-0.014900000000000024
-0.035149999999999904,0.01422000000000001,-0.02682999999999991
-0.015120000000000022,0.0033800000000000496,-0.03555000000000008
-0.20232000000000006,-0.32020000000000004,-0.10468
-0.20463999999999993,-0.21724,-0.10499999999999998
-0.20874000000000004,-0.2791,-0.09922000000000009
-0.2077199999999999,-0.24485999999999997,-0.09763
-0.19416999999999995,-0.26847,-0.09639999999999993
-0.0041399999999999215,-0.45098,-0.016610000000000014
-0.021159999999999957,-0.48762,-0.016199999999999992
-0.005519999999999969,-0.46275,-0.015759999999999996
-0.007349999999999968,-0.52665,-0.01678999999999997
-0.009929999999999994,-0.4557399999999999,-0.020629999999999926
-0.00546000000000002,-0.04115000000000002,-0.006340000000000012
-0.006599999999999939,-0.005630000000000024,-0.007220000000000004
-0.002080000000000082,-0.007850000000000024,-0.006240000000000023
-0.006399999999999961,-0.013850000000000029,-0.003469999999999973
-0.007460000000000022,-0.02751999999999999,-0.05034000000000005
-0.12522999999999995,-0.05476000000000003,-0.09172999999999998
-0.13702999999999999,-0.016549999999999954,-0.12180000000000002
-0.15681,-0.008969999999999922,-0.11539999999999995
-0.13266999999999995,-0.03056000000000003,-0.1129
-0.061350000000000016,-0.057089999999999974,-0.04515999999999998
-0.034190000000000054,-0.04627999999999999,-0.05578000000000005
-0.17122000000000004,-0.019600000000000062,-0.07838
-0.19713999999999998,-0.03245999999999993,-0.06123999999999996
-0.19318999999999997,-0.006140000000000034,-0.05922000000000005
-0.11085999999999996,-0.026020000000000043,-0.07501000000000002
-0.04433000000000009,-0.4036199999999999,-0.09193000000000007
-0.19730000000000003,-0.53105,-0.09638999999999998
-0.21133999999999997,-0.41778000000000004,-0.08938999999999997
-0.26072000000000006,-0.4354,-0.09017000000000008
-0.24131000000000002,-0.6209600000000001,-0.08308000000000004
-0.18298999999999999,-0.23559000000000008,-0.07977000000000001
-0.19191999999999998,-0.20338999999999996,-0.08806000000000003
-0.18217000000000005,-0.22959999999999992,-0.09560000000000002
-0.34547000000000005,-0.21557000000000004,-0.0662600000000001
-0.16236000000000006,-0.20735000000000003,-0.07772000000000001
-0.62498,0.08228000000000002,-0.21746
-0.61185,0.006460000000000021,-0.23417
-0.5541499999999999,-0.0018799999999999928,-0.23673
-0.63674,-0.00039000000000000146,-0.22132999999999992
-0.65423,0.08001000000000003,-0.05983999999999989
-0.24649999999999994,-0.012499999999999956,-0.11436999999999997
-0.22257000000000005,-0.012190000000000034,-0.20923999999999998
-0.20933999999999997,-0.01163000000000003,-0.09594000000000003
-0.17012000000000005,-0.007610000000000006,-0.11392999999999998
-0.19762000000000002,-0.01100000000000001,-0.1624
-0.028980000000000006,-0.13199000000000005,-0.02481
-0.03281999999999996,-0.03865000000000007,-0.023540000000000005
-0.02676999999999996,-0.04642000000000002,-0.018179999999999974
-0.04752000000000001,-0.09870999999999996,-0.015409999999999924
-0.03058000000000005,-0.08792999999999995,-0.018399999999999972
-0.019869999999999943,-0.026040000000000063,-0.020449999999999968
-0.009670000000000067,-0.02676999999999996,-0.023580000000000045
-0.012510000000000021,-0.037210000000000076,-0.023249999999999993
-0.018880000000000008,-0.029340000000000033,-0.026519999999999988
-0.03649000000000002,-0.024399999999999977,-0.040160000000000085
-0.00996000000000008,-0.17289,-0.004790000000000072
-0.013900000000000023,-0.16435,-0.026860000000000106
-0.005759999999999987,-0.20945999999999998,-0.027619999999999978
-0.012280000000000069,-0.14961999999999998,-0.02559
-0.03781000000000001,-0.08606000000000003,-0.023839999999999972
-0.007000000000000006,-0.21042000000000005,-0.043440000000000034
-0.017350000000000088,-0.1887399999999999,-0.040590000000000015
-0.007809999999999984,-0.19825000000000004,-0.040369999999999906
-0.02210000000000001,-0.21113000000000004,-0.06316
-0.02794999999999992,-0.20623999999999998,-0.044239999999999946
-0.01908999999999994,-0.029469999999999996,-0.015589999999999993
-0.023399999999999976,-0.02751999999999999,-0.014559999999999906
-0.010319999999999996,-0.03195999999999999,0.00034999999999996145
-0.011440000000000006,-0.02781,-0.007359999999999922
-0.010040000000000049,-0.03917000000000004,-0.018530000000000046
-0.008319999999999994,-0.12536999999999998,-0.007469999999999977
-0.007239999999999913,-0.18586000000000003,-0.005909999999999971
-0.007509999999999906,-0.11949999999999994,-0.0034399999999999986
-0.009419999999999984,-0.07192999999999994,-0.005240000000000022
-0.00882000000000005,-0.06872,-0.010689999999999977
0.0008099999999999774,-0.027719999999999967,-0.010210000000000052
-0.05215000000000003,-0.02884999999999993,-0.007159999999999944
-0.039650000000000074,-0.034599999999999964,-0.010199999999999987
-0.04269999999999996,-0.031440000000000023,-0.01863999999999999
-0.008669999999999956,-0.03881000000000001,-0.013909999999999978
-0.4372,-0.07074999999999998,0.041200000000000014
-0.45842000000000005,-0.011089999999999933,0.037289999999999934
-0.46562,-0.01578999999999997,0.010210000000000052
-0.48966000000000004,-0.05073000000000005,-0.027349999999999985
-0.47264,-0.03266999999999998,0.000280000000000058
-0.47655999999999993,-0.021989999999999954,-0.07297999999999993
-0.40188000000000007,-0.01859999999999995,-0.061350000000000016
-0.47154000000000007,-0.012880000000000003,-0.07137000000000004
-0.5151700000000001,-0.012979999999999992,-0.07588000000000006
-0.37333,-0.01907000000000003,-0.04944000000000004
-0.17174,-0.22302,0.02588999999999997
-0.23319,-0.20909,0.047290000000000054
-0.36687000000000003,-0.18349000000000004,0.05386000000000002
-0.20664000000000005,-0.17876000000000003,0.04350999999999994
-0.36711,-0.19938999999999996,0.05349999999999999
0.01043000000000005,-0.23795,0.006730000000000014
0.012979999999999992,-0.31221,-0.0021299999999999653
-0.008079999999999976,-0.19885000000000008,0.005220000000000002
-0.014780000000000015,-0.20660999999999996,-0.007990000000000053
0.0005100000000000104,-0.2644399999999999,0.002610000000000001
-0.01793,-0.26265000000000005,-0.1297799999999999
-0.015220000000000011,-0.30103,-0.0763100000000001
-0.026980000000000004,-0.29103999999999997,-0.13149
-0.016270000000000007,-0.22650000000000003,-0.13602000000000003
-0.020930000000000004,-0.18687999999999994,-0.13705
-0.46190999999999993,-0.13116000000000005,-0.013069999999999915
-0.54385,-0.13568000000000002,-0.01195999999999997
-0.63791,-0.13659,-0.05178000000000005
-0.52039,-0.14140999999999992,-0.007070000000000021
-0.59513,-0.053549999999999986,-0.05282000000000009
-0.05066999999999999,0.005250000000000088,-0.06193000000000004
-0.017470000000000097,-0.00821000000000005,-0.0491100000000001
-0.036699999999999955,-0.005679999999999907,-0.08836
-0.10506000000000004,-9.00000000000345e-05,-0.10050999999999999
-0.04901999999999995,0.0020200000000000218,-0.08458999999999994
-0.39252999999999993,-0.004330000000000056,-0.50147
-0.45798999999999995,-0.003670000000000062,-0.48722
-0.43790000000000007,-0.0017800000000000038,-0.49314
-0.46197999999999995,-0.0024500000000000632,-0.56763
-0.64622,-0.00501000000000007,-0.5739000000000001
-0.22221000000000002,-0.04418999999999995,-0.19772
-0.20499,-0.04298999999999997,-0.17956000000000005
-0.20083000000000006,-0.04959999999999998,-0.1516200000000001
-0.23534,-0.02859999999999996,-0.21933000000000002
-0.35506000000000004,-0.02359,-0.19549000000000005
-0.34465999999999997,-0.02577000000000007,-0.10692999999999997
-0.35461999999999994,-0.029549999999999965,-0.09792000000000001
-0.32375,-0.02232999999999996,-0.07940999999999998
-0.62341,-0.039980000000000016,-0.11775999999999998
-0.33233999999999997,-0.024170000000000025,-0.06574999999999998
-0.30189,0.006229999999999958,-0.06381000000000003
-0.3188099999999999,0.005809999999999982,-0.0776699999999999
-0.15919000000000005,0.006780000000000008,-0.1806500000000001
-0.43235,2.0000000000020002e-05,-0.18956000000000006
-0.16971999999999998,-0.00043999999999999595,-0.052039999999999975
-0.022669999999999968,-0.023680000000000034,-0.020340000000000025
-0.014780000000000015,-0.021809999999999996,-0.08677000000000001
-0.005299999999999971,-0.05840000000000001,-0.03831999999999991
-0.061799999999999966,-0.020529999999999937,-0.03182000000000007
-0.00988,-0.027679999999999927,-0.02583000000000002
-0.05468000000000006,-0.16740999999999995,-0.012390000000000012
-0.07201999999999997,-0.06686000000000003,-0.01468999999999998
-0.07797999999999994,-0.32781000000000005,-0.017039999999999944
-0.1433399999999999,-0.0012300000000000644,-0.01417999999999997
-0.11385999999999996,-0.18559000000000003,0.006109999999999949
-0.04213,-0.020030000000000103,-0.05469999999999997
-0.027120000000000033,-0.015820000000000056,-0.05523
-0.01305999999999996,-0.01747999999999994,-0.04200000000000004
-0.13969999999999994,-0.016260000000000052,-0.04459999999999997
-0.035150000000000015,-0.025409999999999933,-0.07483000000000006
-0.60832,-0.023170000000000024,-0.13471999999999995
-0.49908,-0.01153000000000004,-0.15558000000000005
-0.57805,0.012909999999999977,-0.10171000000000008
-0.59287,-0.011330000000000062,-0.11050000000000004
-0.53484,0.011340000000000017,-0.12836999999999998
-0.07103000000000004,-0.008090000000000042,-0.05676000000000003
-0.28004000000000007,-0.015270000000000006,-0.07999
-0.06878000000000006,-0.035050000000000026,-0.08105000000000007
-0.33096000000000003,-0.22007999999999994,-0.07291000000000003
-0.49676000000000003,-0.25332,-0.06896000000000002
-0.30686,-0.039899999999999936,-0.07874000000000003
-0.26961999999999997,-0.04074,-0.08072000000000001
-0.2984,-0.025029999999999997,-0.10811000000000004
-0.22105000000000008,-0.04490000000000005,-0.07232000000000005
-0.29969,-0.031059999999999977,-0.021090000000000053
-0.37894000000000005,-0.015029999999999988,-0.05947999999999998
-0.3751300000000001,-0.020849999999999924,-0.07643
-0.4206000000000001,-0.011430000000000051,-0.07562000000000002
-0.39631000000000005,-0.006129999999999969,-0.07074999999999998
-0.51952,-0.017410000000000037,-0.06925000000000003
-0.07679999999999998,0.000180000000000069,0.008460000000000023
-0.16684999999999994,0.0018699999999999273,0.01471
-0.019710000000000005,0.031710000000000016,0.006290000000000018
-0.027660000000000018,-0.008440000000000003,0.016819999999999946
-0.13905,0.015350000000000086,0.00389000000000006
-0.18665999999999994,-0.011720000000000064,-0.010069999999999912
-0.20059000000000005,-0.04522999999999999,-0.011709999999999998
-0.19082,-0.07802000000000009,0.013529999999999931
-0.22441,-0.039470000000000005,-0.01683000000000001
-0.21960999999999997,-0.07769000000000004,-0.023009999999999975
-0.30349000000000004,-0.009460000000000024,-0.06560999999999995
-0.33331,-0.015050000000000008,-0.07269000000000003
-0.32406999999999997,-0.12214000000000003,-0.07401999999999997
-0.41232,-0.12915,-0.09574000000000005
-0.2318,-0.10170000000000001,-0.10253000000000001
0.0041599999999999415,-0.00275000000000003,-0.007770000000000055
-0.12187000000000003,-0.0031999999999999806,-0.0027399999999999647
0.008690000000000087,-0.03880000000000006,-0.0023499999999999632
-0.0048199999999999354,-0.003709999999999991,-0.016589999999999994
-0.0010299999999999754,-0.004630000000000023,-0.01861999999999997
-0.0031999999999999806,-0.17549000000000003,-0.03301999999999994
-0.09069000000000005,-0.17647000000000002,-0.028900000000000037
-0.43387000000000003,-0.19010000000000005,-0.03763000000000005
-0.07056000000000007,-0.17059999999999997,-0.04265000000000008
-0.43581000000000003,-0.18391999999999997,-0.022870000000000057
-0.71633,-0.0172500000000001,-0.15039000000000002
-0.6531399999999999,-0.017249999999999988,-0.15201999999999993
-0.62816,-0.026639999999999997,-0.14345000000000008
-0.5229900000000001,0.011109999999999953,-0.15778999999999999
-0.72295,-0.061819999999999986,-0.16054000000000002
-0.34075,-0.028769999999999962,-0.016920000000000046
-0.46521,-0.03713999999999995,-0.024399999999999977
-0.50369,-0.06713000000000002,-0.06608999999999998
-0.38086999999999993,-0.05711999999999995,-0.03415999999999997
-0.27348000000000006,-0.07355,-0.007059999999999955
-0.49272000000000005,-0.35353,-0.008220000000000005
-0.43052,-0.37964999999999993,-0.0041799999999999615
-0.43952,-0.35746999999999995,0.011769999999999947
-0.39224000000000003,-0.39149999999999996,-0.017369999999999997
-0.5708500000000001,-0.38532999999999995,-0.006589999999999985
-0.08770999999999995,-0.020970000000000044,-0.05336999999999992
-0.07726999999999995,-0.023500000000000076,-0.04110999999999998
-0.0829899999999999,-0.03332999999999997,-0.03582999999999992
-0.05632999999999999,-0.03258000000000005,-0.04457
-0.08828999999999998,-0.027179999999999982,-0.04910000000000003
-0.09148,-0.0014100000000000223,0.0005999999999999339
-0.10785,0.0011200000000000099,0.0005399999999999849
-0.26022,-0.0022500000000000853,-0.00043999999999999595
-0.0827,-0.003010000000000068,-0.0018099999999999783
-0.016639999999999988,-0.003430000000000044,0.007569999999999966
-0.09770000000000001,-0.35065,-0.07078000000000007
-0.19838999999999996,-0.31329000000000007,-0.09307999999999994
-0.09541,-0.33804,0.01876
-0.05998000000000003,-0.30439000000000005,0.018809999999999993
-0.07005000000000006,-0.28784,0.005859999999999976
-0.40580000000000005,-0.06579999999999997,-0.04046000000000005
-0.32442000000000004,-0.05857000000000001,-0.04037000000000002
-0.42659,-0.08506999999999998,-0.04194999999999993
-0.26295999999999997,-0.05010999999999999,-0.032989999999999964
-0.20512000000000008,-0.06329000000000007,-0.029650000000000065
-0.45162,-0.11075000000000002,-0.056439999999999935
-0.5975199999999999,-0.11329,-0.01429999999999998
-0.6019399999999999,-0.05930000000000002,-0.22944999999999993
-0.62373,-0.02068000000000003,-0.18645
-0.54431,-0.08255000000000001,-0.00041999999999997595
-0.43329,-0.02354999999999996,-0.03615999999999997
-0.45475000000000004,-0.021399999999999975,-0.03184000000000009
-0.30669,-0.025450000000000084,-0.050980000000000025
-0.43034,-0.024930000000000008,-0.01149
-0.43143,-0.02317999999999998,0.029669999999999974
-0.15918,-0.15594999999999992,-0.07430999999999999
-0.16870000000000007,-0.17659000000000002,-0.03600000000000003
-0.1461,-0.18904999999999994,-0.05296000000000001
-0.1465599999999999,-0.15682000000000007,-0.011729999999999907
-0.16274,-0.15095999999999998,-0.06790999999999991
0.005650000000000044,-0.55551,-0.006129999999999969
-0.009770000000000056,-0.73222,0.0032799999999999496
-0.02561000000000002,-0.64388,0.028859999999999997
-0.22089000000000003,-0.5243599999999999,-0.019519999999999982
0.007280000000000064,-0.64705,0.024430000000000063
-0.32818,0.00035999999999991594,0.05763000000000007
-0.43643999999999994,-0.0021199999999998997,0.011500000000000066
-0.39819,-0.008639999999999981,0.012759999999999994
-0.37723,0.0021299999999999653,0.02866000000000002
-0.34487,-0.005410000000000026,-0.02185999999999999
-0.06986999999999999,-0.018179999999999974,-0.16320999999999997
-0.12497999999999998,-0.04155000000000009,-0.18574000000000002
-0.10231000000000001,-0.019429999999999947,-0.16306999999999994
-0.18718999999999997,-0.022280000000000078,-0.12094000000000005
-0.25210999999999995,-0.00019000000000002348,-0.21123999999999998
-0.09148999999999996,-0.03181999999999996,-0.018100000000000005
-0.26234,-0.04189999999999994,-0.014070000000000027
-0.05291999999999997,-0.028800000000000048,-0.010310000000000041
-0.04854999999999998,-0.005539999999999989,-0.012920000000000043
-0.23570000000000002,-0.04181999999999997,-0.0048799999999999955
-0.008400000000000074,-0.08048999999999995,-0.016590000000000105
-0.015599999999999947,-0.07965999999999995,-0.01902999999999999
-0.010770000000000057,-0.057599999999999985,-0.018000000000000016
-0.007120000000000015,-0.06459999999999999,-0.055830000000000046
-0.017689999999999984,-0.06612000000000007,-0.020560000000000023
-0.00941000000000003,-0.10530000000000006,-0.00600999999999996
-0.14327999999999996,-0.061570000000000014,-0.010229999999999961
-0.013589999999999991,-0.0988,-0.01847999999999994
-0.05309000000000008,-0.04868000000000006,-0.016650000000000054
-0.006520000000000081,-0.09469000000000005,-0.012520000000000087
-0.07199,-0.03766000000000003,0.006119999999999903
-0.09613000000000005,-0.04914000000000007,0.009969999999999923
-0.12287000000000003,-0.05027999999999999,0.03869
-0.09954999999999992,-0.045929999999999915,0.0115900000000001
-0.12463999999999997,-0.04536000000000007,0.0009400000000000519
