High attention,Random,Matched random
-0.60887,-0.09227000000000007,-0.10238999999999998
-0.61729,-0.10779000000000005,-0.08755999999999997
-0.46904999999999997,-0.08514,-0.05135999999999996
-0.60459,-0.07714999999999994,-0.10936999999999997
-0.48614999999999997,-0.0646500000000001,-0.07833999999999997
-0.52596,-0.16705000000000003,-0.08635999999999999
-0.48219,-0.16451000000000005,-0.08955999999999997
-0.5558700000000001,-0.18125000000000002,-0.08240999999999998
-0.55971,-0.19221,-0.05147999999999997
-0.51266,-0.16927000000000003,-0.06952999999999998
-0.15590000000000004,-0.1258800000000001,-0.11154000000000008
-0.29927000000000004,-0.06196999999999997,-0.07952000000000004
-0.17911999999999995,-0.24217,-0.11444999999999994
-0.3492400000000001,-0.15087000000000006,-0.0622100000000001
-0.22166999999999992,-0.09110000000000007,-0.08601999999999999
-0.11719000000000002,-0.3527,-0.30813999999999997
-0.09880999999999995,-0.37173999999999996,-0.03320999999999996
-0.13170000000000004,-0.16585000000000005,-0.0232
-0.12873,-0.10502,-0.010639999999999983
-0.1569600000000001,-0.45156999999999997,-0.06597000000000008
-0.007119999999999904,-0.17563000000000006,-0.005689999999999973
-0.007159999999999944,-0.08731,-0.0020000000000000018
-0.0030799999999999716,-0.07439999999999991,-0.005579999999999918
-0.005720000000000058,-0.06801999999999997,-0.010319999999999996
-0.007480000000000042,-0.31528999999999996,-0.010230000000000072
-0.05661000000000005,-0.07003000000000004,-0.06428999999999996
-0.07400000000000007,-0.07344000000000006,-0.054930000000000034
-0.05632000000000004,-0.06994999999999996,-0.05513000000000001
-0.052669999999999995,-0.06977,-0.05501
-0.06639000000000006,-0.06164999999999998,-0.06093000000000004
-0.14237,-0.03090000000000004,-0.12141000000000002
-0.08539000000000008,-0.02700999999999998,-0.13391000000000008
-0.03217000000000003,-0.029280000000000084,-0.10301000000000005
-0.08965000000000001,-0.03370000000000006,-0.10801000000000005
-0.050839999999999996,-0.05667,-0.08016000000000001
-0.38103,-0.5018199999999999,-0.19726
-0.23607999999999996,-0.46428,-0.18462
-0.39464,-0.48832000000000003,-0.19226999999999994
-0.4113,-0.47991,-0.24234999999999995
-0.24865000000000004,-0.48153,-0.18195000000000006
-0.18362,-0.058539999999999925,-0.010480000000000045
-0.21096000000000004,-0.06371000000000004,-0.023170000000000024
-0.19891999999999999,-0.05994999999999995,-0.006120000000000014
-0.1670299999999999,-0.06789999999999996,-0.019279999999999964
-0.05413000000000001,-0.08391000000000004,-0.012730000000000019
-0.44708000000000003,-0.09608000000000005,-0.0524
-0.4486,-0.123,-0.05468000000000006
-0.42695000000000005,-0.08426,-0.04471000000000003
-0.42094,-0.05308999999999997,-0.056499999999999995
-0.4212499999999999,-0.04459999999999997,-0.05010999999999999
-0.30105000000000004,-0.68356,-0.14778000000000002
-0.2579100000000001,-0.56334,-0.13780000000000003
-0.25898,-0.67156,-0.12054999999999993
-0.5604,-0.65554,-0.14790999999999999
-0.26583999999999997,-0.68351,-0.13656999999999997
-0.09545999999999999,-0.48958999999999997,-0.10109999999999997
-0.09494000000000002,-0.43834000000000006,-0.010950000000000015
-0.35283,-0.48635999999999996,-0.10331000000000001
0.019379999999999953,-0.49017000000000005,-0.012199999999999989
0.00936999999999999,-0.45292999999999994,-0.0010899999999999244
-0.08910000000000007,-0.7247600000000001,-0.011700000000000044
-0.13285000000000002,-0.7096199999999999,-0.011390000000000011
-0.12563000000000002,-0.70915,-0.017859999999999987
-0.19182,-0.69831,-0.01892999999999989
-0.24995,-0.74519,-0.05371999999999999
-0.7377100000000001,-0.06690000000000007,-0.5192100000000001
-0.7401599999999999,-0.061859999999999915,-0.7662199999999999
-0.74309,-0.07840000000000003,-0.42206999999999995
-0.49049999999999994,-0.06485000000000007,-0.43906
-0.62702,-0.06916,-0.37875000000000003
-0.6202399999999999,-0.03695000000000004,-0.09650000000000003
-0.76383,-0.07216,-0.10987999999999998
-0.70533,-0.06801999999999997,-0.10641
-0.31262,0.04313,-0.012190000000000034
-0.63506,-0.04235,-0.11320999999999992
-0.63194,-0.08723999999999998,-0.5357399999999999
-0.5625100000000001,-0.07687,-0.57816
-0.6100300000000001,-0.08254000000000006,-0.57565
-0.5738099999999999,-0.11199999999999999,-0.5761799999999999
-0.52226,-0.11812,-0.52702
-0.37864,-0.36888999999999994,-0.023169999999999913
-0.38691,-0.15152,-0.026550000000000074
-0.39510999999999996,-0.07445000000000002,-0.017240000000000033
-0.39832,-0.39820999999999995,-0.037309999999999954
-0.39585000000000004,-0.46325000000000005,-0.01705000000000001
-0.61107,-0.24602000000000002,-0.15417000000000003
