High attention,Random,Matched random
-0.6459900000000001,-0.36571999999999993,-0.5821500000000001
-0.5383199999999999,-0.23851999999999995,-0.00810999999999995
-0.36505999999999994,-0.26568,-0.011279999999999957
-0.56382,-0.31155999999999995,-0.012490000000000001
-0.55383,-0.21619999999999995,-0.07565
-0.6630100000000001,-0.38791,-0.016700000000000048
-0.6807799999999999,-0.03764000000000001,-0.40336000000000005
-0.53956,-0.015490000000000004,-0.39056
-0.6566700000000001,-0.027129999999999987,-0.32450999999999997
-0.64484,-0.021259999999999946,-0.39766999999999997
-0.5109999999999999,-0.05362,-0.3049099999999999
-0.6017399999999999,-0.15144000000000002,-0.20084999999999997
-0.45767,-0.15069,-0.15561000000000003
-0.45566000000000006,-0.07069999999999999,-0.15212000000000003
-0.55438,-0.012909999999999977,-0.15242999999999995
-0.55144,-0.14525,-0.17642999999999998
-0.44819,-0.5883499999999999,-0.10427999999999993
-0.516,-0.5646100000000001,-0.10417999999999994
-0.59944,-0.6494599999999999,-0.09459000000000006
-0.45799999999999996,-0.53687,-0.08535999999999999
-0.5726100000000001,-0.61068,-0.11077000000000004
-0.7394099999999999,-0.62295,-0.07150999999999996
-0.72299,-0.6142299999999999,-0.05006999999999995
-0.70516,-0.6397900000000001,-0.10304999999999997
-0.75787,-0.60765,-0.10266000000000008
-0.7524200000000001,-0.67446,-0.09572000000000003
-0.65017,-0.17746000000000006,-0.39483999999999997
-0.6401399999999999,-0.28425,-0.29882
-0.61911,-0.16556000000000004,-0.26524000000000003
-0.73179,-0.18006999999999995,-0.20751000000000008
-0.69621,-0.1805500000000001,-0.27275000000000005
-0.5304099999999999,-0.57641,-0.11010999999999993
-0.51804,-0.6338900000000001,-0.08716999999999997
-0.52817,-0.5520700000000001,-0.09611000000000003
-0.5275000000000001,-0.49368999999999996,-0.08079999999999998
-0.52657,-0.57362,-0.10772000000000004
-0.36697,-0.31335,-0.02426000000000006
-0.40336000000000005,-0.3528,-0.042080000000000006
-0.33088000000000006,-0.31535,-0.04791000000000001
-0.39288,-0.3466100000000001,-0.017310000000000048
-0.38921000000000006,-0.34548,-0.06445000000000001
-0.73139,-0.09182000000000001,-0.029289999999999927
-0.7352799999999999,-0.17800000000000005,-0.030689999999999995
-0.71546,-0.26536000000000004,-0.029859999999999998
-0.7348399999999999,-0.12038000000000004,-0.029390000000000027
-0.74729,-0.26193,-0.13540000000000008
-0.13522,-0.23643000000000003,-0.03259999999999996
-0.1612,-0.2143299999999999,-0.02586999999999995
-0.11253999999999997,-0.22983999999999993,-0.03151000000000004
-0.22519999999999996,-0.21032000000000006,-0.03366999999999998
-0.21736999999999995,-0.22760000000000002,-0.025229999999999975
-0.5712900000000001,-0.42074,-0.36614
-0.4957,-0.40556000000000003,-0.28608999999999996
-0.55479,-0.36001000000000005,-0.54006
-0.44054000000000004,-0.34909999999999997,-0.46756000000000003
-0.37235,-0.33797,-0.3198
-0.6826099999999999,-0.5096799999999999,-0.03159000000000001
-0.6592199999999999,-0.42091,-0.41545999999999994
-0.6735,-0.47689,-0.13780000000000003
-0.5245,-0.47178,-0.005099999999999993
-0.6459600000000001,-0.42493999999999993,-0.41580000000000006
-0.6118,-0.11123000000000005,-0.23802
-0.64456,-0.11662000000000006,-0.08301000000000003
-0.6304000000000001,-0.13408999999999993,-0.22152000000000005
-0.58877,-0.09831000000000001,-0.23104000000000002
-0.59544,-0.11674000000000007,-0.21705999999999992
-0.07243999999999995,-0.31133,-0.07047000000000003
-0.04854999999999998,-0.30694,-0.05438999999999994
-0.10730000000000006,-0.34434999999999993,-0.06991000000000003
-0.10758000000000001,-0.37061,-0.06346000000000007
-0.06025999999999998,-0.4043199999999999,-0.05985999999999991
-0.015429999999999944,-0.031930000000000014,-0.04039999999999999
-0.14432,-0.02145000000000008,-0.03566999999999998
-0.056319999999999926,-0.025229999999999975,-0.03015000000000001
-0.32782999999999995,-0.022310000000000052,-0.03674999999999995
-0.1492,-0.10487000000000002,-0.031299999999999994
-0.043219999999999925,-0.05661999999999989,-0.06264000000000003
-0.03698000000000001,-0.05857000000000001,-0.05813999999999997
-0.4858,-0.05519000000000007,-0.22396000000000005
-0.03739999999999999,-0.05634000000000006,-0.06203000000000003
-0.05225000000000002,-0.06915000000000004,-0.22965000000000002
-0.45327,-0.34453,-0.16535999999999995
-0.44311999999999996,-0.34095999999999993,-0.18170999999999993
-0.49650999999999995,-0.33324999999999994,-0.18194999999999995
-0.40528000000000003,-0.33523000000000003,-0.17637999999999998
-0.31496,-0.31620000000000004,-0.18603999999999998
-0.55482,-0.03994999999999993,-0.51901
-0.56774,-0.16105999999999998,-0.4415
-0.53488,-0.10006999999999999,-0.46509999999999996
-0.58041,-0.37012999999999996,-0.49184
-0.54585,0.007290000000000019,-0.46025999999999995
-0.6511,-0.12881999999999993,-0.024990000000000068
-0.67073,-0.13466,-0.029590000000000005
-0.6714100000000001,-0.48810999999999993,-0.20753
-0.63932,-0.6742999999999999,-0.044789999999999996
-0.63918,-0.50909,-0.025510000000000033
-0.5104900000000001,-0.6594500000000001,-0.24839
-0.50597,-0.14015,-0.20326
-0.52905,-0.20813000000000004,-0.26972000000000007
-0.53347,-0.09257000000000004,-0.25875000000000004
-0.32982000000000006,-0.1341,-0.021809999999999996
-0.26158000000000003,-0.1608900000000001,-0.10411000000000004
-0.37738000000000005,-0.13273000000000001,-0.08848
-0.38266999999999995,-0.1269800000000001,-0.09343999999999997
-0.61608,-0.1312000000000001,-0.31987999999999994
-0.60484,-0.15064,-0.09733000000000003
-0.30119000000000007,-0.39157000000000003,-0.13411000000000006
-0.33555,-0.3215,-0.13505
-0.30596999999999996,-0.37834,-0.15541000000000005
-0.6119000000000001,-0.3497,-0.20359000000000005
-0.38158000000000003,-0.2631,-0.14549
-0.5822400000000001,-0.60801,-0.27690000000000003
-0.49372000000000005,-0.6173199999999999,-0.28596
-0.47565,-0.64851,-0.28317000000000003
-0.535,-0.63736,-0.27719000000000005
-0.57202,-0.60647,-0.2849299999999999
-0.39762,-0.030939999999999968,-0.27118
-0.46724,-0.04962,-0.21445999999999998
-0.46518000000000004,-0.12148999999999999,-0.07484999999999997
-0.4155,-0.06613000000000002,-0.2719299999999999
-0.16634000000000004,-0.07286000000000004,-0.21013000000000004
-0.21223000000000003,-0.53065,-0.27241000000000004
-0.65937,-0.3508,-0.29289
-0.54205,-0.6170899999999999,-0.26344
-0.24663000000000002,-0.49596999999999997,-0.31428
-0.19423999999999997,-0.4876,-0.31792999999999993
-0.36773,-0.19821,-0.31457999999999997
-0.7046,-0.19521999999999995,-0.21694999999999998
-0.69377,-0.07213000000000003,-0.2008899999999999
-0.6531100000000001,-0.09009,-0.22815000000000007
-0.6388800000000001,-0.09896000000000005,-0.22219
-0.72967,-0.71961,-0.06655
-0.70808,-0.77837,-0.051490000000000036
-0.6874,-0.5335,-0.07179999999999997
-0.74592,-0.46754,-0.053100000000000036
-0.7501,-0.4751,-0.08689999999999998
-0.3629,-0.5395699999999999,-0.1212200000000001
-0.36290999999999995,-0.13641000000000003,-0.09505999999999992
-0.27537,-0.09592999999999996,-0.10514999999999997
-0.74599,-0.06825999999999999,-0.09996000000000005
-0.35994000000000004,-0.09010000000000007,-0.09613000000000005
-0.61334,-0.56097,-0.0048799999999999955
-0.67025,-0.53733,-0.02015
-0.6156200000000001,-0.54697,-0.01258999999999999
-0.61187,-0.51325,-0.0013999999999999568
-0.64656,-0.54575,-0.005369999999999986
-0.52728,-0.3438,-0.11668
-0.55701,-0.35234,-0.09961999999999993
-0.66604,-0.34925000000000006,-0.08840999999999999
-0.6103700000000001,-0.3378,-0.10641
-0.59386,-0.37388,-0.09598000000000007
-0.48567000000000005,-0.62894,-0.24638000000000004
-0.6144400000000001,-0.6547799999999999,-0.24425000000000008
-0.56406,-0.64405,-0.26178999999999997
-0.56366,-0.59915,-0.24741000000000002
-0.46255999999999997,-0.65045,-0.24297999999999997
-0.66296,-0.49295000000000005,-0.25257000000000007
-0.58118,-0.52339,-0.20165
-0.5556099999999999,-0.64825,-0.23143000000000002
-0.66591,-0.5520999999999999,-0.18497999999999992
-0.60592,-0.45754,-0.27366
-0.78388,-0.6496999999999999,-0.54983
-0.7372099999999999,-0.7267300000000001,-0.5358499999999999
-0.73046,-0.5700999999999999,-0.52131
-0.7847,-0.7068099999999999,-0.53818
-0.80316,-0.65151,-0.52701
-0.68032,-0.011029999999999984,-0.09929999999999994
-0.53487,-0.010759999999999992,-0.13027999999999995
-0.5885800000000001,-0.019909999999999983,-0.10020000000000007
-0.5111600000000001,-0.30328,-0.1020700000000001
-0.6198899999999999,-0.011539999999999995,-0.29013999999999995
-0.58535,-0.22565999999999997,-0.30917000000000006
-0.6371600000000001,-0.34092,-0.2911
-0.6089199999999999,-0.32253,-0.34639999999999993
-0.6143500000000001,-0.33558999999999994,-0.30828
-0.61052,-0.43685999999999997,-0.35166
-0.2884899999999999,-0.05207000000000006,0.010230000000000072
-0.6942,-0.13171,0.03935999999999995
-0.6904699999999999,-0.07631999999999994,-0.017609999999999904
-0.28432999999999997,-0.11595999999999995,-0.00014999999999998348
-0.24687000000000003,-0.04537000000000002,7.999999999996898e-05
-0.51952,-0.0024100000000000232,-0.2070900000000001
-0.5946899999999999,0.006759999999999988,-0.25306000000000006
-0.60028,0.0027400000000000757,-0.23994000000000004
-0.5755399999999999,-0.0008299999999999974,-0.21714999999999995
-0.56836,-0.005299999999999971,-0.23363
-0.41457,-0.09336,-0.13157999999999992
-0.40679,-0.08750999999999998,-0.1281
-0.41101,-0.16266000000000003,-0.13532
-0.4666,-0.06225000000000003,-0.12316000000000005
-0.39332,-0.0706699999999999,-0.12708999999999993
-0.45779000000000003,-0.59904,-0.22791000000000006
-0.60474,-0.5321400000000001,-0.22824
-0.41189,-0.6032299999999999,-0.22219999999999995
-0.5384,-0.55535,-0.21634999999999993
-0.67994,-0.64813,-0.21165
-0.5723499999999999,-0.028330000000000077,-0.39476999999999995
-0.62324,-0.025310000000000055,-0.40196
-0.628,-0.043159999999999976,-0.41452
-0.6499699999999999,-0.055830000000000046,-0.35356999999999994
-0.50566,-0.07563999999999993,-0.30284999999999995
-0.28135,-0.05824000000000007,-0.05986999999999998
-0.27806,-0.06217000000000006,-0.06085000000000007
-0.31905000000000006,-0.020070000000000032,-0.05724000000000007
-0.59931,-0.13458000000000003,-0.058070000000000066
-0.30238,-0.029610000000000025,-0.05738999999999994
-0.37578,-0.4388200000000001,-0.11125999999999991
-0.38002,-0.58443,-0.10475000000000001
-0.39269999999999994,-0.42907000000000006,-0.2094999999999999
-0.35663999999999996,-0.6701999999999999,-0.18047000000000002
-0.51989,-0.57815,-0.14776
-0.22709999999999997,-0.11900999999999995,-0.23831999999999998
-0.31770999999999994,-0.13490999999999997,-0.30111
-0.23173,-0.11797999999999997,-0.30713
-0.26508999999999994,-0.14110999999999996,-0.29860999999999993
-0.27454999999999996,-0.12319000000000002,-0.21460999999999997
-0.66866,-0.17986000000000002,-0.17071999999999998
-0.7820400000000001,-0.18396,-0.16214000000000006
-0.75876,-0.18397000000000008,-0.18343999999999994
-0.74253,-0.02391999999999994,-0.12217
-0.72186,-0.16807000000000005,-0.10902
-0.46490000000000004,-0.5035999999999999,-0.41101
-0.42706999999999995,-0.5160500000000001,-0.40671
-0.4411,-0.48584,-0.3803599999999999
-0.37542,-0.257,-0.35949
-0.42942,-0.47673999999999994,-0.34528000000000003
-0.6839200000000001,-0.46440000000000003,-0.09645999999999999
-0.66622,-0.42859,-0.08175999999999994
-0.66417,-0.48976000000000003,-0.47411000000000003
-0.6539999999999999,-0.48336,-0.04757
-0.66438,-0.47892,-0.32177
-0.69547,-0.21857000000000004,-0.6575199999999999
-0.70902,-0.11168,-0.65134
-0.7293999999999999,-0.23143999999999998,-0.67668
-0.71173,-0.35991000000000006,-0.6660900000000001
-0.6927099999999999,-0.40790000000000004,-0.6754800000000001
-0.35805,-0.19228,-0.022540000000000004
-0.24320000000000008,-0.15337,-0.0030400000000000427
-0.5466199999999999,-0.18983000000000005,-0.05070999999999992
-0.15286,-0.17767999999999995,-0.03643000000000007
-0.35743,-0.18013,-0.04010999999999998
-0.18203999999999998,-0.3588,-0.012600000000000056
-0.17215000000000003,-0.41624000000000005,-0.03961999999999999
-0.12455000000000005,-0.47384000000000004,-0.0335700000000001
-0.28957,-0.38837,-0.042769999999999975
-0.15332999999999997,-0.50459,-0.03939999999999999
-0.55721,-0.46143000000000006,-0.54753
-0.65913,-0.36655000000000004,-0.5730299999999999
-0.45378999999999997,-0.41225,-0.48680999999999996
-0.5462899999999999,-0.34967000000000004,-0.51542
-0.59716,-0.39405,-0.46037
-0.69823,-0.49968999999999997,-0.76169
-0.7163700000000001,-0.30784,-0.71914
-0.6827799999999999,-0.35703000000000007,-0.69153
-0.71837,-0.3423999999999999,-0.71239
-0.68545,-0.29257999999999995,-0.73721
-0.69559,-0.49189,-0.6200300000000001
-0.70484,-0.51586,-0.59351
-0.6797099999999999,-0.47583,-0.20365
-0.69224,-0.51854,-0.15033999999999992
-0.67683,-0.45976,-0.51851
-0.26696,-0.08426,-0.031340000000000034
-0.25372000000000006,-0.09533000000000003,-0.043830000000000036
-0.13468000000000002,-0.08679999999999999,-0.051020000000000065
-0.26400999999999997,-0.09338000000000002,-0.08312999999999993
-0.29923,-0.08565999999999996,-0.07029000000000007
-0.6304700000000001,-0.023800000000000043,-0.19680000000000009
-0.6596500000000001,-0.020710000000000006,-0.16525
-0.63191,-0.04474,-0.19557000000000002
-0.66896,-0.023320000000000007,-0.16108999999999996
-0.5889800000000001,-0.026590000000000003,-0.05130000000000001
-0.42271000000000003,-0.64749,-0.11001000000000005
-0.5068900000000001,-0.52431,-0.12143000000000004
-0.29952,-0.51646,-0.13266
-0.48735,-0.45679,-0.12675999999999998
-0.6228899999999999,-0.65554,-0.12185000000000001
-0.5624899999999999,-0.1459499999999999,-0.13998999999999995
-0.5867800000000001,-0.13543000000000005,-0.26377000000000006
-0.56458,-0.12185999999999997,-0.25634999999999997
-0.7177,-0.12719999999999998,-0.28175000000000006
-0.54825,-0.12017,-0.23058
-0.6601600000000001,-0.5267000000000001,-0.027689999999999992
-0.6524000000000001,-0.51302,-0.03234999999999999
-0.6538200000000001,-0.5599000000000001,-0.022249999999999992
-0.67203,-0.49503,-0.03203999999999996
-0.65566,-0.49602,-0.02322000000000002
-0.80478,-0.12385999999999997,-0.45521
-0.8063,-0.047150000000000025,-0.45237000000000005
-0.7962400000000001,-0.35103000000000006,-0.43335
-0.79607,-0.32799,-0.44996
-0.79972,-0.29691,-0.44870999999999994
-0.59678,-0.5435699999999999,-0.23036
-0.56275,-0.5805400000000001,-0.25971999999999995
-0.61947,-0.53382,-0.34780999999999995
-0.5773999999999999,-0.5567300000000001,-0.20421999999999996
-0.56573,-0.5054799999999999,-0.3195199999999999
-0.45628,-0.7264900000000001,-0.10209999999999997
-0.63039,-0.7055199999999999,-0.06296000000000002
-0.6123700000000001,-0.70377,-0.04800000000000004
-0.5858300000000001,-0.70583,-0.012760000000000105
-0.6053999999999999,-0.7185900000000001,-0.0034199999999999786
-0.66244,-0.38250000000000006,-0.07289000000000001
-0.66042,-0.4625499999999999,-0.0776
-0.6233200000000001,-0.39444999999999997,-0.07121
-0.54369,-0.43633,-0.06897999999999993
-0.50644,-0.31916,-0.07453999999999994
-0.60755,-0.16710000000000003,-0.16792000000000007
-0.60231,-0.13832,-0.17930000000000001
-0.63286,-0.12302999999999997,-0.17558000000000007
-0.6401600000000001,-0.31972000000000006,-0.15666999999999998
-0.5987199999999999,-0.14586999999999994,-0.18197999999999992
-0.36479000000000006,-0.05915999999999999,-0.36587000000000003
-0.4021199999999999,-0.05381999999999998,-0.39408999999999994
-0.4175,-0.046540000000000026,-0.43068999999999996
-0.28870000000000007,-0.05001,-0.38777
-0.37917,-0.05584,-0.38565
-0.58379,-0.62656,-0.09100999999999992
-0.46852000000000005,-0.62609,-0.10553999999999997
-0.25202,-0.62651,-0.09916000000000003
-0.62537,-0.63951,-0.09391000000000005
-0.45672999999999997,-0.61643,-0.09233000000000002
-0.44804999999999995,-0.29112000000000005,-0.11814000000000002
-0.5807399999999999,-0.28780000000000006,-0.11336999999999997
-0.50687,-0.28425,-0.14428000000000007
-0.42900000000000005,-0.34396000000000004,-0.13561
-0.42837000000000003,-0.29016,-0.09267999999999998
-0.5431699999999999,-0.12360000000000004,-0.36288999999999993
-0.53834,-0.11787999999999998,-0.26417999999999997
-0.52921,-0.11077999999999999,-0.28837
-0.55796,-0.13725999999999994,-0.25683999999999996
-0.6538,-0.13178,-0.32622000000000007
-0.5971500000000001,-0.09212999999999993,-0.18877
-0.60248,-0.15692000000000006,-0.22860000000000003
-0.5012000000000001,-0.13239999999999996,-0.05303000000000002
-0.6559,-0.10082999999999998,-0.21222000000000008
-0.58528,-0.08111999999999997,-0.1811100000000001
-0.72569,-0.55698,-0.21743
-0.71923,-0.5706399999999999,-0.23765999999999998
-0.7859,-0.56919,-0.24240000000000006
-0.73668,-0.57543,-0.31384
-0.7468899999999999,-0.47345999999999994,-0.29213
-0.44901,-0.52258,-0.07113999999999998
-0.46006,-0.53193,-0.06167
-0.5173699999999999,-0.5565499999999999,-0.08267999999999998
-0.47993,-0.6003400000000001,-0.07647999999999999
-0.44711999999999996,-0.56375,-0.0675
-0.72326,-0.5146299999999999,-0.13684000000000007
-0.74265,-0.57213,-0.15122999999999998
-0.73436,-0.67632,-0.15237
-0.74411,-0.66147,-0.13651000000000002
-0.7254799999999999,-0.64684,-0.14510999999999996
-0.57176,-0.48524999999999996,-0.52989
-0.60332,-0.44664000000000004,-0.63067
-0.5770299999999999,-0.45932999999999996,-0.57909
-0.57597,-0.48639000000000004,-0.61491
-0.6065499999999999,-0.41841999999999996,-0.59198
-0.04674999999999996,-0.39734,0.008950000000000014
-0.27598,-0.40149999999999997,0.003290000000000015
-0.20574000000000003,-0.43951999999999997,-0.0018200000000000438
-0.44554,-0.36966000000000004,0.00019000000000002348
-0.32194999999999996,-0.38132,0.0020400000000000418
-0.7209,-0.16364,-0.19728999999999997
-0.7553300000000001,-0.16269999999999996,-0.40357
-0.75773,-0.14211000000000007,-0.28969999999999996
-0.7403899999999999,-0.6706099999999999,-0.22665999999999997
-0.77126,-0.12630999999999992,-0.22007
-0.7011400000000001,-0.39463000000000004,-0.3400500000000001
-0.68074,-0.38802000000000003,-0.31613
-0.67748,-0.36107999999999996,-0.3340599999999999
-0.69762,-0.35661999999999994,-0.31931
-0.65997,-0.3405,-0.32267999999999997
-0.6192599999999999,-0.43898,-0.6707099999999999
-0.53805,-0.40995,-0.58838
-0.651,-0.30198,-0.5806899999999999
-0.52521,-0.38005000000000005,-0.44567
-0.5629500000000001,-0.23422999999999994,-0.522
-0.6847799999999999,-0.09483999999999992,-0.6188199999999999
-0.7006000000000001,-0.07804,-0.69589
-0.66249,-0.09062999999999999,-0.6333599999999999
-0.65819,-0.07848,-0.6188
-0.7325200000000001,-0.24224999999999997,-0.59334
-0.5660400000000001,-0.044810000000000016,-0.22572000000000003
-0.5685,-0.005659999999999998,-0.21763
-0.5456099999999999,-0.09233000000000002,-0.251
-0.45837000000000006,-0.08704999999999996,-0.22885
